번호,주차장 이름,차량 수용대수(전체 중 장애인 차량 수용대수),주차 요금(1시간 기준),경도,위도
32576,二쇳?,50,0,127.1868711,36.7066067
32577,二쇳?,50,0,127.1858464,36.70630215
32578,二쇳?,50,0,127.2960668,36.61220174
32579,二쇳?,50,0,127.1857815,36.7061324
32580,二쇳?,50,0,127.1857724,36.70588784
32581,二쇳?,50,0,127.1612711,36.72801325
32582,二쇳?,50,0,127.1612289,36.72806969
32583,二쇳?,50,0,127.1585283,36.72605735
32584,二쇳?,50,0,127.1592881,36.72679185
32585,二쇳?,50,0,127.1591479,36.72716215
32586,二쇳?,50,0,127.1593411,36.72729718
32587,二쇳?,50,0,127.1597875,36.72762647
32588,二쇳?,50,0,127.1584185,36.72782192
32589,二쇳?,50,0,127.3036196,36.59304597
32590,二쇳?,50,0,127.2857092,36.5924445
32591,二쇳?,50,0,127.2858291,36.59227117
32592,二쇳?,50,0,127.1580938,36.72767375
32593,二쇳?,50,0,127.1586579,36.72866942
32594,二쇳?,50,0,127.1590345,36.72847333
32595,二쇳?,50,0,127.1589911,36.72865802
32596,二쇳?,50,0,127.1588679,36.72878417
32597,二쇳?,50,0,127.1593792,36.72814892
32598,二쇳?,50,0,127.1595534,36.7281531
32599,二쇳?,50,0,127.1594843,36.72795714
32600,二쇳?,50,0,127.1597412,36.72817019
32601,二쇳?,50,0,127.3035644,36.59895562
32602,二쇳?,50,0,127.2866584,36.5922109
32603,二쇳?,50,0,127.2863224,36.59193871
32604,二쇳?,50,0,127.1593477,36.7283522
32605,二쇳?,50,0,127.1594978,36.72835579
32606,二쇳?,50,0,127.1598782,36.72843787
32607,二쇳?,50,0,127.160296,36.72828988
32608,二쇳?,50,0,127.1599837,36.72831638
32609,二쇳?,50,0,127.1602718,36.72816177
32610,二쇳?,50,0,127.1599886,36.72815592
32611,二쇳?,50,0,127.1603179,36.7280511
32612,二쇳?,50,0,127.1602435,36.72794436
32613,二쇳?,50,0,127.1605515,36.7284233
32614,二쇳?,50,0,127.1601961,36.72891606
32615,二쇳?,50,0,127.2860297,36.60771188
32616,二쇳?,50,0,127.1606822,36.72873059
32617,二쇳?,50,0,127.1514637,36.71079588
32618,二쇳?,50,0,127.1511023,36.70633115
32619,二쇳?,50,0,127.1491529,36.71727065
32620,二쇳?,50,0,127.148361,36.7172886
32621,二쇳?,50,0,127.1483807,36.71740191
32622,二쇳?,50,0,127.1484683,36.71731423
32623,二쇳?,50,0,127.1489831,36.71730451
32624,二쇳?,50,0,127.1485779,36.71740988
32625,二쇳?,50,0,127.148984,36.7174203
32626,二쇳?,50,0,127.1483845,36.71766118
32627,二쇳?,50,0,127.1490375,36.71753259
32628,二쇳?,50,0,127.14863,36.71751597
32629,二쇳?,50,0,127.1487893,36.71749652
32630,二쇳?,50,0,127.2910196,36.61189699
32631,二쇳?,50,0,127.2912336,36.61193172
32632,二쇳?,50,0,127.1485052,36.71719546
32633,二쇳?,50,0,127.1481523,36.71712941
32634,二쇳?,50,0,127.1480259,36.71708296
32635,二쇳?,50,0,127.1480767,36.71675699
32636,二쇳?,50,0,127.1478412,36.71694625
32637,二쇳?,50,0,127.1477424,36.71702933
32638,二쇳?,50,0,127.2903204,36.61363806
32639,二쇳?,50,0,127.1476474,36.71698972
32640,二쇳?,50,0,127.1474664,36.71697022
32641,二쇳?,50,0,127.1475754,36.71708567
32642,二쇳?,50,0,127.1474378,36.7167176
32643,二쇳?,50,0,127.2963228,36.58094003
32644,二쇳?,50,0,127.2972351,36.57863473
32645,二쇳?,50,0,127.1471179,36.7169947
32646,二쇳?,50,0,127.1469908,36.71694227
32647,二쇳?,50,0,127.1490157,36.71695808
32648,二쇳?,50,0,127.1487477,36.71677186
32649,二쇳?,50,0,127.1489246,36.71684607
32650,二쇳?,50,0,127.1488427,36.71664562
32651,二쇳?,50,0,127.1486876,36.71626711
32652,二쇳?,50,0,127.1484655,36.71634211
32653,二쇳?,50,0,127.1483813,36.71651879
32654,二쇳?,50,0,127.1483963,36.71663038
32655,二쇳?,50,0,127.1484181,36.71595728
32656,二쇳?,50,0,127.1481972,36.71624242
32657,二쇳?,50,0,127.1485991,36.71595099
32658,二쇳?,50,0,127.1486129,36.71580238
32659,二쇳?,50,0,127.2912747,36.58335872
32660,二쇳?,50,0,127.2910164,36.58358597
32661,二쇳?,50,0,127.2912223,36.58352639
32662,二쇳?,50,0,127.2910786,36.58383546
32663,二쇳?,50,0,127.1487298,36.71580515
32664,二쇳?,50,0,127.1487161,36.71561946
32665,二쇳?,50,0,127.1487059,36.71547943
32666,二쇳?,50,0,127.1486139,36.71517467
32667,二쇳?,50,0,127.1487084,36.71505428
32668,二쇳?,50,0,127.1487565,36.71485135
32669,二쇳?,50,0,127.1608252,36.72448789
32670,二쇳?,50,0,127.1612108,36.72401784
32671,二쇳?,50,0,127.1615668,36.72342743
32672,二쇳?,50,0,127.1619989,36.72328457
32673,二쇳?,50,0,127.16522,36.72041217
32674,二쇳?,50,0,127.1688097,36.72232632
32675,二쇳?,50,0,127.1674307,36.72196005
32676,二쇳?,50,0,127.1676039,36.7208974
32677,二쇳?,50,0,127.1673359,36.72079462
32678,二쇳?,50,0,127.1682671,36.7208191
32679,二쇳?,50,0,127.2854721,36.6182173
32680,二쇳?,50,0,127.2908339,36.58401762
32681,二쇳?,50,0,127.2908971,36.58407098
32682,二쇳?,50,0,127.1684102,36.72054605
32683,二쇳?,50,0,127.1686207,36.72042569
32684,二쇳?,50,0,127.1686201,36.72036317
32685,二쇳?,50,0,127.1686047,36.72057429
32686,二쇳?,50,0,127.1688042,36.72064766
32687,二쇳?,50,0,127.1684288,36.72080832
32688,二쇳?,50,0,127.1689721,36.72079252
32689,二쇳?,50,0,127.1694345,36.72089173
32690,二쇳?,50,0,127.1697223,36.72082649
32691,二쇳?,50,0,127.1698128,36.72087622
32692,랑이하우스,50,0,127.2851571,36.6189003
32693,二쇳?,50,0,127.1687945,36.71938577
32694,二쇳?,50,0,127.1689115,36.71955638
32695,二쇳?,50,0,127.1690752,36.71972803
32696,二쇳?,50,0,127.1688095,36.71983388
32697,二쇳?,50,0,127.1688411,36.71998078
32698,二쇳?,50,0,127.1689743,36.71935211
32699,二쇳?,50,0,127.1693237,36.71933442
32700,二쇳?,50,0,127.2993826,36.60750765
32701,二쇳?,50,0,127.2906331,36.58409942
32702,二쇳?,50,0,127.1691284,36.71948202
32703,二쇳?,50,0,127.1695055,36.71956761
32704,二쇳?,50,0,127.1694827,36.71924753
32705,二쇳?,50,0,127.1668491,36.71732061
32706,二쇳?,50,0,127.1669258,36.71742816
32707,二쇳?,50,0,127.2861298,36.63006093
32708,二쇳?,50,0,127.2896858,36.58367019
32709,二쇳?,50,0,127.1696997,36.71917924
32710,二쇳?,50,0,127.1695051,36.71939962
32711,二쇳?,50,0,127.16959,36.71933666
32712,二쇳?,50,0,127.1698237,36.71926684
32713,二쇳?,50,0,127.1699705,36.71920795
32714,二쇳?,50,0,127.1696119,36.71950045
32715,二쇳?,50,0,127.1696074,36.71899951
32716,二쇳?,50,0,127.1699073,36.71890643
32717,二쇳?,50,0,127.1701376,36.71875405
32718,二쇳?,50,0,127.1703505,36.71886318
32719,二쇳?,50,0,127.1702376,36.71885845
32720,二쇳?,50,0,127.1704745,36.71875328
32721,二쇳?,50,0,127.1703323,36.71856881
32722,二쇳?,50,0,127.1704979,36.71860587
32723,二쇳?,50,0,127.1706071,36.71866458
32724,二쇳?,50,0,127.3009142,36.60488628
32725,二쇳?,50,0,127.1712215,36.71803173
32726,二쇳?,50,0,127.1717464,36.71782579
32727,二쇳?,50,0,127.1725179,36.71767201
32728,二쇳?,50,0,127.1719655,36.71784416
32729,二쇳?,50,0,127.1724697,36.71792066
32730,二쇳?,50,0,127.1721063,36.71795206
32731,二쇳?,50,0,127.172385,36.7179842
32732,二쇳?,50,0,127.299464,36.60663841
32733,二쇳?,50,0,127.2896078,36.58280016
32734,二쇳?,50,0,127.289662,36.58272163
32735,二쇳?,50,0,127.2896614,36.58255946
32736,二쇳?,50,0,127.2900358,36.58275178
32737,二쇳?,50,0,127.1724397,36.7180318
32738,二쇳?,50,0,127.1723152,36.7183241
32739,二쇳?,50,0,127.1672485,36.7117419
32740,二쇳?,50,0,127.1763778,36.71602824
32741,二쇳?,50,0,127.174946,36.71820538
32742,二쇳?,50,0,127.1756503,36.71858807
32743,二쇳?,50,0,127.1513267,36.69899467
32744,二쇳?,50,0,127.290114,36.58246827
32745,二쇳?,50,0,127.2901723,36.58228048
32746,二쇳?,50,0,127.1511976,36.69863278
32747,二쇳?,50,0,127.1509376,36.69859165
32748,二쇳?,50,0,127.1508007,36.6984121
32749,二쇳?,50,0,127.1507358,36.6988146
32750,二쇳?,50,0,127.1504438,36.69848881
32751,二쇳?,50,0,127.2913996,36.61452658
32752,二쇳?,50,0,127.290095,36.58179706
32753,二쇳?,50,0,127.1504701,36.69875328
32754,二쇳?,50,0,127.1503228,36.69865926
32755,二쇳?,50,0,127.1499412,36.69853907
32756,二쇳?,50,0,127.1499026,36.69858568
32757,二쇳?,50,0,127.1489988,36.69815393
32758,二쇳?,50,0,127.1565209,36.71712777
32759,二쇳?,50,0,127.1566911,36.71709517
32760,二쇳?,50,0,127.1566653,36.71718432
32761,二쇳?,50,0,127.1565196,36.71739294
32762,二쇳?,50,0,127.1564382,36.71730231
32763,二쇳?,50,0,127.1565979,36.71726974
32764,二쇳?,50,0,127.156749,36.71737576
32765,二쇳?,50,0,127.1567514,36.71690369
32766,二쇳?,50,0,127.1568828,36.71690611
32767,二쇳?,50,0,127.1569903,36.71705027
32768,二쇳?,50,0,127.1571451,36.71675886
32769,二쇳?,50,0,127.1566046,36.71669439
32770,二쇳?,50,0,127.1568729,36.71675358
32771,二쇳?,50,0,127.1568354,36.71664708
32772,二쇳?,50,0,127.1569871,36.71658085
32773,二쇳?,50,0,127.1570708,36.71651437
32774,二쇳?,50,0,127.1568958,36.71646937
32775,二쇳?,50,0,127.1568442,36.71632277
32776,二쇳?,50,0,127.3015351,36.60324898
32777,二쇳?,50,0,127.289359,36.58324735
32778,二쇳?,50,0,127.1571508,36.7164368
32779,二쇳?,50,0,127.1570222,36.71612248
32780,二쇳?,50,0,127.1571088,36.71604055
32781,二쇳?,50,0,127.1614478,36.7260553
32782,二쇳?,50,0,127.1619231,36.72598584
32783,二쇳?,50,0,127.1620719,36.72604779
32784,二쇳?,50,0,127.16236,36.72622976
32785,二쇳?,50,0,127.1623355,36.72584512
32786,二쇳?,50,0,127.2877158,36.61643445
32787,二쇳?,50,0,127.2893873,36.58333888
32788,二쇳?,50,0,127.2895663,36.58351816
32789,二쇳?,50,0,127.1624029,36.72567193
32790,二쇳?,50,0,127.162571,36.72600219
32791,二쇳?,50,0,127.1627668,36.72625598
32792,二쇳?,50,0,127.1631231,36.72619315
32793,二쇳?,50,0,127.163605,36.72612625
32794,二쇳?,50,0,127.1635996,36.72605367
32795,二쇳?,50,0,127.29484,36.59454414
32796,二쇳?,50,0,127.289234,36.58359202
32797,二쇳?,50,0,127.289141,36.5836722
32798,二쇳?,50,0,127.163877,36.72586763
32799,二쇳?,50,0,127.1636548,36.72591513
32800,二쇳?,50,0,127.1634035,36.72543105
32801,二쇳?,50,0,127.1633576,36.72531738
32802,二쇳?,50,0,127.2942353,36.59451733
32803,二쇳?,50,0,127.2894195,36.58391476
32804,二쇳?,50,0,127.1631422,36.7256517
32805,二쇳?,50,0,127.1646595,36.72570302
32806,二쇳?,50,0,127.1649631,36.72598925
32807,二쇳?,50,0,127.1648274,36.72594141
32808,二쇳?,50,0,127.2941721,36.59521134
32809,二쇳?,50,0,127.3000164,36.59614606
32810,二쇳?,50,0,127.3000655,36.59602978
32811,二쇳?,50,0,127.164878,36.72581892
32812,二쇳?,50,0,127.1618413,36.72539676
32813,二쇳?,50,0,127.1678767,36.72682225
32814,二쇳?,50,0,127.1617618,36.72581444
32815,二쇳?,50,0,127.2965393,36.60061878
32816,二쇳?,50,0,127.2860763,36.61584418
32817,二쇳?,50,0,127.1616376,36.7253123
32818,二쇳?,50,0,127.1625431,36.72549792
32819,二쇳?,50,0,127.1628516,36.72531678
32820,二쇳?,50,0,127.1625326,36.72529181
32821,二쇳?,50,0,127.2935087,36.59726324
32822,二쇳?,50,0,127.2723937,36.61255214
32823,二쇳?,50,0,127.1628171,36.72562953
32824,二쇳?,50,0,127.1625704,36.72587937
32825,二쇳?,50,0,127.1628024,36.72594322
32826,二쇳?,50,0,127.1947239,36.70979018
32827,二쇳?,50,0,127.2717743,36.61194567
32828,二쇳?,50,0,127.1548403,36.71390377
32829,二쇳?,50,0,127.1552471,36.71495902
32830,二쇳?,50,0,127.155193,36.71527698
32831,二쇳?,50,0,127.1555654,36.71546525
32832,二쇳?,50,0,127.1553494,36.71554703
32833,二쇳?,50,0,127.1553523,36.71568921
32834,二쇳?,50,0,127.1555413,36.71584272
32835,二쇳?,50,0,127.1557072,36.7159609
32836,二쇳?,50,0,127.15558,36.71605271
32837,二쇳?,50,0,127.1556429,36.71632453
32838,二쇳?,50,0,127.1557026,36.7164335
32839,二쇳?,50,0,127.1558636,36.71635753
32840,二쇳?,50,0,127.1562029,36.71649087
32841,二쇳?,50,0,127.2941842,36.59754946
32842,二쇳?,50,0,127.1561189,36.71680305
32843,二쇳?,50,0,127.1561442,36.71729346
32844,명문넷스텔,50,0,127.2910326,36.60809743
32845,二쇳?,50,0,127.2724301,36.61456657
32846,二쇳?,50,0,127.2724018,36.61470215
32847,二쇳?,50,0,127.2725779,36.61472851
32848,二쇳?,50,0,127.1569549,36.71842131
32849,二쇳?,50,0,127.15643,36.71906674
32850,二쇳?,50,0,127.1566351,36.7194351
32851,二쇳?,50,0,127.1565306,36.7195386
32852,二쇳?,50,0,127.156536,36.71966226
32853,二쇳?,50,0,127.1565463,36.71975628
32854,二쇳?,50,0,127.1568515,36.72019601
32855,二쇳?,50,0,127.1579415,36.72176938
32856,二쇳?,50,0,127.2728009,36.61514922
32857,二쇳?,50,0,127.1580129,36.72164683
32858,二쇳?,50,0,127.1579246,36.72466364
32859,二쇳?,50,0,127.158748,36.72470102
32860,二쇳?,50,0,127.2927721,36.59699965
32861,二쇳?,50,0,127.15913,36.72509964
32862,二쇳?,50,0,127.1994379,36.49955805
32863,二쇳?,50,0,127.1566215,36.71788156
32864,二쇳?,50,0,127.1573497,36.71786483
32865,二쇳?,50,0,127.1572398,36.71808834
32866,二쇳?,50,0,127.293678,36.5971489
32867,二쇳?,50,0,127.2938619,36.59726062
32868,二쇳?,50,0,127.1572674,36.71820438
32869,二쇳?,50,0,127.1568823,36.71749084
32870,二쇳?,50,0,127.2987309,36.58540058
32871,二쇳?,50,0,127.1570711,36.71738066
32872,二쇳?,50,0,127.1572631,36.71734669
32873,二쇳?,50,0,127.1616028,36.71846515
32874,二쇳?,50,0,127.1589524,36.72011334
32875,二쇳?,50,0,127.1589145,36.71996485
32876,二쇳?,50,0,127.2865921,36.62702408
32877,二쇳?,50,0,127.2951526,36.59227836
32878,二쇳?,50,0,127.1582143,36.71920088
32879,二쇳?,50,0,127.1584187,36.71915133
32880,二쇳?,50,0,127.159077,36.71917538
32881,二쇳?,50,0,127.2954257,36.59215671
32882,二쇳?,50,0,127.2953977,36.59238408
32883,二쇳?,50,0,127.2953754,36.59275071
32884,二쇳?,50,0,127.2857779,36.62730332
32885,二쇳?,50,0,127.1579612,36.71878884
32886,二쇳?,50,0,127.1579997,36.718637
32887,二쇳?,50,0,127.1580327,36.718336
32888,二쇳?,50,0,127.2958372,36.59237939
32889,二쇳?,50,0,127.1572009,36.71936457
32890,二쇳?,50,0,127.1570714,36.71898521
32891,二쇳?,50,0,127.1416275,36.71347802
32892,二쇳?,50,0,127.1405718,36.71197767
32893,二쇳?,50,0,127.2946488,36.5942395
32894,二쇳?,50,0,127.1407877,36.71154554
32895,二쇳?,50,0,127.1407047,36.71180612
32896,二쇳?,50,0,127.2863002,36.62821731
32897,二쇳?,50,0,127.1404119,36.71188772
32898,二쇳?,50,0,127.1402246,36.71186658
32899,二쇳?,50,0,127.1399655,36.71199192
32900,二쇳?,50,0,127.2866399,36.62815757
32901,二쇳?,50,0,127.2942667,36.59393679
32902,二쇳?,50,0,127.1394137,36.71131894
32903,二쇳?,50,0,127.1383249,36.71049666
32904,二쇳?,50,0,127.1393491,36.71151816
32905,二쇳?,50,0,127.1391036,36.71135863
32906,二쇳?,50,0,127.1429307,36.70974106
32907,二쇳?,50,0,127.2861145,36.63018985
32908,二쇳?,50,0,127.1421277,36.71027454
32909,二쇳?,50,0,127.1405524,36.71029414
32910,二쇳?,50,0,127.145367,36.70727793
32911,二쇳?,50,0,127.2975537,36.59291035
32912,二쇳?,50,0,127.1970791,36.72288393
32913,二쇳?,50,0,127.1955433,36.72459546
32914,二쇳?,50,0,127.1952628,36.72446649
32915,二쇳?,50,0,127.1951467,36.72459576
32916,二쇳?,50,0,127.3036978,36.59973301
32917,二쇳?,50,0,127.1952698,36.72475471
32918,二쇳?,50,0,127.1947479,36.72469495
32919,二쇳?,50,0,127.3034997,36.59968337
32920,二쇳?,50,0,127.3033226,36.59927636
32921,二쇳?,50,0,127.1428656,36.70634322
32922,二쇳?,50,0,127.144854,36.70535519
32923,二쇳?,50,0,127.1440729,36.70577049
32924,二쇳?,50,0,127.1453502,36.7127177
32925,二쇳?,50,0,127.1453826,36.71281718
32926,二쇳?,50,0,127.1442537,36.71396846
32927,二쇳?,50,0,127.14453,36.71393173
32928,二쇳?,50,0,127.3031954,36.59908128
32929,二쇳?,50,0,127.3033664,36.59918016
32930,二쇳?,50,0,127.2978628,36.59326416
32931,二쇳?,50,0,127.1437015,36.71443399
32932,二쇳?,50,0,127.1435745,36.71452747
32933,二쇳?,50,0,127.1484111,36.70162709
32934,二쇳?,50,0,127.2972594,36.59358577
32935,二쇳?,50,0,127.3035859,36.59852356
32936,二쇳?,50,0,127.1522067,36.69676363
32937,二쇳?,50,0,127.1522695,36.69713393
32938,二쇳?,50,0,127.3037628,36.59847294
32939,二쇳?,50,0,127.2969321,36.59446542
32940,二쇳?,50,0,127.1518164,36.69726808
32941,二쇳?,50,0,127.1511819,36.69808651
32942,二쇳?,50,0,127.1521986,36.69689522
32943,二쇳?,50,0,127.2962328,36.59468082
32944,二쇳?,50,0,127.1517604,36.6969816
32945,二쇳?,50,0,127.1518493,36.69678225
32946,二쇳?,50,0,127.1518414,36.6966244
32947,二쇳?,50,0,127.1516359,36.6966398
32948,二쇳?,50,0,127.1515745,36.69650836
32949,二쇳?,50,0,127.297138,36.59356151
32950,二쇳?,50,0,127.1509791,36.69405342
32951,二쇳?,50,0,127.1694979,36.72618181
32952,二쇳?,50,0,127.1692392,36.72591569
32953,二쇳?,50,0,127.1696076,36.72574373
32954,二쇳?,50,0,127.1716973,36.72571838
32955,二쇳?,50,0,127.2963367,36.60219202
32956,二쇳?,50,0,127.2969421,36.59340187
32957,二쇳?,50,0,127.1721239,36.72631189
32958,二쇳?,50,0,127.2962384,36.60199571
32959,二쇳?,50,0,127.2963457,36.60332413
32960,二쇳?,50,0,127.2963254,36.60228936
32961,二쇳?,50,0,127.158513,36.72132479
32962,二쇳?,50,0,127.1589347,36.72140067
32963,二쇳?,50,0,127.1585052,36.72190267
32964,二쇳?,50,0,127.1585051,36.72176562
32965,二쇳?,50,0,127.1586244,36.72164385
32966,二쇳?,50,0,127.2962916,36.60166555
32967,二쇳?,50,0,127.1587987,36.72156578
32968,二쇳?,50,0,127.1586061,36.72206506
32969,二쇳?,50,0,127.1587078,36.72220682
32970,二쇳?,50,0,127.1590884,36.72230821
32971,二쇳?,50,0,127.1590366,36.7222321
32972,二쇳?,50,0,127.1590575,36.72243729
32973,二쇳?,50,0,127.2909886,36.5803287
32974,二쇳?,50,0,127.1592475,36.72287375
32975,二쇳?,50,0,127.1590203,36.72312845
32976,二쇳?,50,0,127.1586734,36.7235167
32977,二쇳?,50,0,127.1915584,36.71451613
32978,二쇳?,50,0,127.1890405,36.71566334
32979,二쇳?,50,0,127.1460701,36.70624981
32980,二쇳?,50,0,127.2017764,36.71930674
32981,二쇳?,50,0,127.2008225,36.71981355
32982,二쇳?,50,0,127.1467514,36.70693095
32983,二쇳?,50,0,127.1466913,36.70681759
32984,二쇳?,50,0,127.1465077,36.7068502
32985,二쇳?,50,0,127.1456772,36.70658428
32986,二쇳?,50,0,127.1454238,36.70664244
32987,二쇳?,50,0,127.1453471,36.70644781
32988,二쇳?,50,0,127.1446585,36.70643922
32989,二쇳?,50,0,127.144265,36.70616188
32990,二쇳?,50,0,127.1444584,36.70656586
32991,二쇳?,50,0,127.1440363,36.7065943
32992,二쇳?,50,0,127.3041329,36.60197547
32993,二쇳?,50,0,127.1431957,36.70626066
32994,二쇳?,50,0,127.143224,36.70660048
32995,二쇳?,50,0,127.1450286,36.70677782
32996,二쇳?,50,0,127.1454825,36.7078138
32997,二쇳?,50,0,127.1448328,36.70621511
32998,二쇳?,50,0,127.3010363,36.60360594
32999,二쇳?,50,0,127.3039389,36.6018473
33000,二쇳?,50,0,127.1443935,36.70608012
33001,二쇳?,50,0,127.1447556,36.70575103
33002,二쇳?,50,0,127.1450435,36.70579043
33003,二쇳?,50,0,127.1446264,36.70563949
33004,二쇳?,50,0,127.3019923,36.5983782
33005,二쇳?,50,0,127.1444306,36.70572888
33006,二쇳?,50,0,127.1439149,36.70598967
33007,二쇳?,50,0,127.1449254,36.70549461
33008,二쇳?,50,0,127.3025027,36.59650877
33009,二쇳?,50,0,127.1430377,36.70561076
33010,二쇳?,50,0,127.1461102,36.7045138
33011,二쇳?,50,0,127.1446245,36.70476984
33012,二쇳?,50,0,127.1443801,36.7045444
33013,二쇳?,50,0,127.1440696,36.70441115
33014,二쇳?,50,0,127.3024317,36.6003709
33015,二쇳?,50,0,127.1459848,36.70407686
33016,二쇳?,50,0,127.146138,36.70381141
33017,二쇳?,50,0,127.1460628,36.70355487
33018,二쇳?,50,0,127.1466773,36.70269418
33019,二쇳?,50,0,127.1457773,36.70373829
33020,二쇳?,50,0,127.1459587,36.70337155
33021,二쇳?,50,0,127.1455141,36.70341487
33022,二쇳?,50,0,127.145059,36.70294706
33023,二쇳?,50,0,127.1481124,36.70121209
33024,二쇳?,50,0,127.1480872,36.70110251
33025,二쇳?,50,0,127.1486545,36.70124664
33026,二쇳?,50,0,127.1489928,36.7008546
33027,1동,50,0,127.1536896,36.69542984
33028,二쇳?,50,0,127.153443,36.69638654
33029,二쇳?,50,0,127.1684939,36.73149767
33030,二쇳?,50,0,127.1688828,36.73243511
33031,二쇳?,50,0,127.1963857,36.70785202
33032,二쇳?,50,0,127.191993,36.71955506
33033,二쇳?,50,0,127.1908812,36.72055343
33034,二쇳?,50,0,127.1821692,36.72171901
33035,二쇳?,50,0,127.3033709,36.60025385
33036,二쇳?,50,0,127.176017,36.72123801
33037,二쇳?,50,0,127.1730833,36.72362984
33038,二쇳?,50,0,127.1704162,36.72513233
33039,二쇳?,50,0,127.169242,36.72528608
33040,二쇳?,50,0,127.1667002,36.72825494
33041,二쇳?,50,0,127.1664297,36.72840516
33042,갤러리 세종프라자,50,0,127.2588644,36.48592893
33043,二쇳?,50,0,127.2628237,36.48273652
33044,스타타워,50,0,127.2577547,36.49010378
33045,二쇳?,50,0,127.2897684,36.61491341
33046,二쇳?,50,0,127.3045689,36.59930864
33047,二쇳?,50,0,127.3031986,36.60022946
33048,메가타워2,50,0,127.2576212,36.49099771
33049,메가타워1,50,0,127.2578504,36.48964831
33050,센트럴타워,50,0,127.2589452,36.48981618
33051,세종메디피아,50,0,127.2620238,36.47993791
33052,노블비즈니스타운,50,0,127.2568216,36.49211247
33053,二쇳?,50,0,127.3030603,36.60394859
33054,二쇳?,50,0,127.2892076,36.58387478
33055,二쇳?,50,0,127.2901914,36.54329698
33056,二쇳?,50,0,127.2900401,36.54343616
33057,二쇳?,50,0,127.2879803,36.54578708
33058,二쇳?,50,0,127.2879722,36.54562929
33059,二쇳?,50,0,127.2911152,36.54483738
33060,二쇳?,50,0,127.2773167,36.54586768
33061,二쇳?,50,0,127.276512,36.54526817
33062,二쇳?,50,0,127.276241,36.54561293
33063,二쇳?,50,0,127.2761308,36.54549526
33064,二쇳?,50,0,127.2756034,36.54515715
33065,二쇳?,50,0,127.2473823,36.54963808
33066,二쇳?,50,0,127.248363,36.55009875
33067,二쇳?,50,0,127.2485203,36.55057122
33068,二쇳?,50,0,127.2277262,36.54433131
33069,二쇳?,50,0,127.2271632,36.54389957
33070,二쇳?,50,0,127.2290056,36.54457314
33071,二쇳?,50,0,127.2896669,36.615043
33072,二쇳?,50,0,127.2979897,36.59954042
33073,二쇳?,50,0,127.2280447,36.54578311
33074,二쇳?,50,0,127.227375,36.54697405
33075,二쇳?,50,0,127.2270156,36.54700375
33076,二쇳?,50,0,127.2261089,36.54722689
33077,二쇳?,50,0,127.2258358,36.54735518
33078,二쇳?,50,0,127.225625,36.54742729
33079,二쇳?,50,0,127.2247534,36.54660371
33080,二쇳?,50,0,127.221652,36.54711369
33081,二쇳?,50,0,127.2272883,36.54740953
33082,二쇳?,50,0,127.2742675,36.54461124
33083,二쇳?,50,0,127.3024397,36.60327139
33084,二쇳?,50,0,127.2981248,36.59902313
33085,二쇳?,50,0,127.2736109,36.54522984
33086,二쇳?,50,0,127.273758,36.54523288
33087,二쇳?,50,0,127.2737819,36.5454295
33088,二쇳?,50,0,127.2743817,36.54543806
33089,二쇳?,50,0,127.280087,36.53771871
33090,二쇳?,50,0,127.2779034,36.54402634
33091,二쇳?,50,0,127.2787086,36.54436392
33092,二쇳?,50,0,127.2783034,36.54454105
33093,二쇳?,50,0,127.2787514,36.54391766
33094,二쇳?,50,0,127.2789546,36.54412248
33095,二쇳?,50,0,127.278787,36.54479633
33096,二쇳?,50,0,127.3016018,36.60338438
33097,二쇳?,50,0,127.3020073,36.60283858
33098,二쇳?,50,0,127.2786268,36.5446937
33099,二쇳?,50,0,127.2467218,36.5437393
33100,二쇳?,50,0,127.2474616,36.54390861
33101,二쇳?,50,0,127.2984047,36.60367284
33102,二쇳?,50,0,127.3019893,36.6028943
33103,二쇳?,50,0,127.2464952,36.54206275
33104,二쇳?,50,0,127.2467437,36.54184021
33105,二쇳?,50,0,127.2466439,36.54184162
33106,二쇳?,50,0,127.2469549,36.5416065
33107,二쇳?,50,0,127.2470473,36.54146834
33108,二쇳?,50,0,127.2474314,36.54125526
33109,二쇳?,50,0,127.2476611,36.54029983
33110,二쇳?,50,0,127.2480426,36.54027756
33111,二쇳?,50,0,127.2486285,36.54007411
33112,二쇳?,50,0,127.248631,36.53998627
33113,二쇳?,50,0,127.2490308,36.54031193
33114,二쇳?,50,0,127.2999988,36.59490539
33115,二쇳?,50,0,127.3022871,36.60329437
33116,二쇳?,50,0,127.2491402,36.53989826
33117,二쇳?,50,0,127.2475846,36.53969149
33118,二쇳?,50,0,127.2475569,36.53979269
33119,二쇳?,50,0,127.2476439,36.53967825
33120,二쇳?,50,0,127.2483531,36.53971618
33121,二쇳?,50,0,127.2402643,36.54412256
33122,二쇳?,50,0,127.2401587,36.54418599
33123,二쇳?,50,0,127.2993541,36.60265951
33124,二쇳?,50,0,127.2402725,36.54379873
33125,二쇳?,50,0,127.2401064,36.5434749
33126,二쇳?,50,0,127.2403332,36.54329781
33127,二쇳?,50,0,127.2406512,36.54379767
33128,二쇳?,50,0,127.240512,36.54373241
33129,二쇳?,50,0,127.2400385,36.54366876
33130,二쇳?,50,0,127.2402335,36.54359678
33131,二쇳?,50,0,127.2401991,36.54352315
33132,二쇳?,50,0,127.2404752,36.5436746
33133,二쇳?,50,0,127.2996856,36.60365435
33134,二쇳?,50,0,127.2408753,36.54339626
